epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,114.107,0.29407,0.20832,0.78905,0.99393,0.9589,0.9746,0.93354,0.28684,0.24364,0.78369,0.000148625,0.000148625,0.000148625
91,118.046,0.27486,0.19376,0.78778,0.99376,0.96009,0.97599,0.93571,0.2773,0.24595,0.78409,0.00013625,0.00013625,0.00013625
92,119.246,0.25253,0.1964,0.77548,0.98999,0.96029,0.97436,0.92977,0.30313,0.25292,0.78453,0.000123875,0.000123875,0.000123875
93,120.407,0.27862,0.2008,0.78255,0.9882,0.96123,0.97408,0.92462,0.31053,0.25888,0.78477,0.0001115,0.0001115,0.0001115
94,121.584,0.24915,0.19043,0.76828,0.98493,0.96154,0.96879,0.93035,0.29506,0.25656,0.78444,9.9125e-05,9.9125e-05,9.9125e-05
95,122.751,0.23905,0.18241,0.76858,0.98587,0.96154,0.96879,0.93473,0.26154,0.23978,0.78307,8.675e-05,8.675e-05,8.675e-05
96,123.929,0.26017,0.19497,0.76919,0.98668,0.96154,0.97012,0.94147,0.2584,0.23783,0.78307,7.4375e-05,7.4375e-05,7.4375e-05
97,125.088,0.2618,0.19024,0.78437,0.98599,0.96154,0.9705,0.94006,0.26125,0.24045,0.78332,6.2e-05,6.2e-05,6.2e-05
98,126.265,0.24664,0.18468,0.76524,0.9877,0.96154,0.97012,0.93799,0.27352,0.24283,0.78403,4.9625e-05,4.9625e-05,4.9625e-05
99,127.447,0.25167,0.18485,0.76716,0.98905,0.96154,0.96879,0.9314,0.2769,0.24516,0.78415,3.725e-05,3.725e-05,3.725e-05
100,128.625,0.23545,0.17651,0.76027,0.98969,0.96154,0.96823,0.93515,0.27137,0.24187,0.78401,2.4875e-05,2.4875e-05,2.4875e-05
